participant_id,condition,trial_number,scenario_id,ai_recommendation,ai_is_correct,correct_answer,participant_decision,participant_override,confidence_rating,decision_latency_ms,total_trial_duration_ms,ai_confidence_display,timestamp
P-C383BD8D,humanlike,7,s17,approve,True,approve,accept,,4,4984,7833,,2026-03-18T19:59:14
P-C383BD8D,humanlike,8,s09,reject,True,reject,override,approve,4,7212,8372,,2026-03-18T20:00:02
P-C383BD8D,humanlike,9,s16,approve,True,approve,override,reject,2,11654,14284,,2026-03-18T20:00:39
P-C383BD8D,humanlike,10,s10,reject,True,reject,accept,,4,4170,5393,,2026-03-18T20:01:31
P-C383BD8D,humanlike,11,s13,approve,True,approve,accept,,4,4612,6075,,2026-03-18T20:02:05
P-C383BD8D,humanlike,12,s14,reject,False,approve,override,approve,2,1950,4274,,2026-03-18T20:02:59
P-C383BD8D,humanlike,13,s21,approve,True,approve,override,reject,4,8616,9985,,2026-03-18T20:03:38
P-C383BD8D,humanlike,14,s15,approve,True,approve,accept,,4,9430,10936,,2026-03-18T20:04:17
P-C383BD8D,humanlike,15,s07,reject,True,reject,accept,,4,7995,11090,,2026-03-18T20:05:19
P-C383BD8D,humanlike,16,s18,reject,False,approve,accept,,5,5442,8758,,2026-03-18T20:05:49
P-C383BD8D,humanlike,17,s06,approve,True,approve,accept,,4,7389,9656,,2026-03-18T20:06:44
P-4F663F95,humanlike,3,s12,reject,True,reject,accept,,4,3262,6564,,2026-03-21T21:56:05
P-4F663F95,humanlike,4,s05,reject,True,reject,override,approve,2,9365,11874,,2026-03-21T21:56:57
P-4F663F95,humanlike,5,s11,reject,True,reject,override,approve,3,8717,10216,,2026-03-21T21:57:38
P-4F663F95,humanlike,6,s10,reject,True,reject,accept,,4,2389,3836,,2026-03-21T21:58:33
P-4F663F95,humanlike,7,s15,approve,True,approve,accept,,5,2400,6295,,2026-03-21T21:59:09
P-4F663F95,humanlike,8,s13,reject,True,reject,accept,,4,6001,7532,,2026-03-21T22:00:04
P-4F663F95,humanlike,9,s14,approve,False,reject,accept,,4,4627,8529,,2026-03-21T22:00:39
P-4F663F95,humanlike,10,s17,approve,True,approve,override,reject,4,10736,12585,,2026-03-21T22:01:34
P-4F663F95,humanlike,11,s07,approve,False,reject,override,reject,4,10951,12820,,2026-03-21T22:02:00
P-4F663F95,humanlike,12,s06,approve,False,reject,accept,,3,6173,9425,,2026-03-21T22:02:55
P-4F663F95,humanlike,13,s18,approve,True,approve,accept,,4,5303,8826,,2026-03-21T22:03:30
P-4F663F95,humanlike,14,s04,approve,True,approve,override,reject,3,6628,9571,,2026-03-21T22:04:16
P-4F663F95,humanlike,15,s21,approve,False,reject,accept,,5,7755,10127,,2026-03-21T22:05:14
P-4F663F95,humanlike,16,s22,reject,True,reject,accept,,4,6963,10277,,2026-03-21T22:05:55
P-4F663F95,humanlike,17,s19,approve,True,approve,accept,,5,7185,9633,,2026-03-21T22:06:32
P-58F5FC54,humanlike,3,s11,reject,True,reject,accept,,2,4326,5728,,2026-03-24T15:50:16
P-58F5FC54,humanlike,4,s16,reject,True,reject,accept,,3,5004,8143,,2026-03-24T15:50:48
P-58F5FC54,humanlike,5,s08,reject,False,approve,accept,,3,6349,7537,,2026-03-24T15:51:33
P-58F5FC54,humanlike,6,s18,reject,True,reject,accept,,4,5727,7586,,2026-03-24T15:52:25
P-58F5FC54,humanlike,7,s15,reject,True,reject,accept,,4,8156,10272,,2026-03-24T15:53:04
P-58F5FC54,humanlike,8,s09,approve,True,approve,override,reject,2,9399,11833,,2026-03-24T15:54:02
P-58F5FC54,humanlike,9,s14,reject,True,reject,accept,,4,7455,9156,,2026-03-24T15:54:32
P-58F5FC54,humanlike,10,s22,approve,True,approve,accept,,2,11089,14017,,2026-03-24T15:55:16
P-58F5FC54,humanlike,11,s07,approve,True,approve,accept,,4,6713,10140,,2026-03-24T15:56:20
P-58F5FC54,humanlike,12,s17,approve,False,reject,accept,,3,2878,4689,,2026-03-24T15:57:02
P-58F5FC54,humanlike,13,s05,approve,True,approve,accept,,2,8880,12741,,2026-03-24T15:57:44
P-58F5FC54,humanlike,14,s03,reject,True,reject,accept,,4,7436,9352,,2026-03-24T15:58:19
P-58F5FC54,humanlike,15,s19,approve,False,reject,override,reject,2,4609,8333,,2026-03-24T15:59:10
P-58F5FC54,humanlike,16,s12,approve,True,approve,accept,,2,1500,2962,,2026-03-24T15:59:56
P-58F5FC54,humanlike,17,s21,approve,False,reject,accept,,4,6846,8367,,2026-03-24T16:00:46
P-372E7D2A,humanlike,3,s17,reject,False,approve,accept,,4,10303,11303,,2026-03-20T13:24:04
P-372E7D2A,humanlike,4,s11,reject,True,reject,override,approve,3,4890,6691,,2026-03-20T13:24:51
P-372E7D2A,humanlike,5,s19,reject,True,reject,accept,,4,4833,7613,,2026-03-20T13:25:41
P-372E7D2A,humanlike,6,s03,approve,True,approve,override,reject,4,5089,7293,,2026-03-20T13:26:16
P-372E7D2A,humanlike,7,s13,reject,False,approve,accept,,5,9403,10852,,2026-03-20T13:27:09
P-372E7D2A,humanlike,8,s20,approve,True,approve,override,reject,3,4111,8026,,2026-03-20T13:27:57
P-372E7D2A,humanlike,9,s09,reject,True,reject,accept,,4,2662,4432,,2026-03-20T13:28:47
P-372E7D2A,humanlike,10,s10,approve,False,reject,accept,,5,6975,10719,,2026-03-20T13:29:19
P-372E7D2A,humanlike,11,s12,approve,True,approve,accept,,5,5369,9063,,2026-03-20T13:30:13
P-372E7D2A,humanlike,12,s14,approve,True,approve,override,reject,3,12075,14942,,2026-03-20T13:31:04
P-372E7D2A,humanlike,13,s15,approve,True,approve,override,reject,4,4784,7359,,2026-03-20T13:31:41
P-372E7D2A,humanlike,14,s08,approve,False,reject,accept,,5,3599,5568,,2026-03-20T13:32:31
P-372E7D2A,humanlike,15,s22,reject,True,reject,accept,,4,6879,9388,,2026-03-20T13:33:03
P-372E7D2A,humanlike,16,s16,approve,True,approve,accept,,5,8742,10886,,2026-03-20T13:33:59
P-372E7D2A,humanlike,17,s07,approve,True,approve,accept,,4,6305,10044,,2026-03-20T13:34:32
P-7AD97472,humanlike,3,s03,approve,True,approve,override,reject,3,3642,6156,,2026-03-20T10:36:05
P-7AD97472,humanlike,4,s05,approve,True,approve,accept,,3,10073,11418,,2026-03-20T10:36:49
P-7AD97472,humanlike,5,s09,reject,True,reject,override,approve,4,4650,6624,,2026-03-20T10:37:44
P-7AD97472,humanlike,6,s06,approve,False,reject,accept,,2,4704,6786,,2026-03-20T10:38:18
P-7AD97472,humanlike,7,s08,reject,True,reject,accept,,4,7104,10285,,2026-03-20T10:39:07
P-7AD97472,humanlike,8,s16,approve,True,approve,accept,,4,8879,11659,,2026-03-20T10:39:45
P-7AD97472,humanlike,9,s21,approve,False,reject,accept,,5,10534,14331,,2026-03-20T10:40:31
P-7AD97472,humanlike,10,s15,reject,True,reject,accept,,4,7967,11637,,2026-03-20T10:41:23
P-7AD97472,humanlike,11,s07,reject,True,reject,accept,,4,7896,11661,,2026-03-20T10:42:07
P-7AD97472,humanlike,12,s22,reject,True,reject,accept,,4,2883,4619,,2026-03-20T10:42:55
P-7AD97472,humanlike,13,s12,approve,True,approve,override,reject,3,6627,9778,,2026-03-20T10:43:33
P-7AD97472,humanlike,14,s19,approve,False,reject,override,reject,2,5279,6376,,2026-03-20T10:44:34
P-7AD97472,humanlike,15,s18,approve,True,approve,accept,,5,9424,13037,,2026-03-20T10:45:03
P-7AD97472,humanlike,16,s10,approve,True,approve,override,reject,2,6472,10125,,2026-03-20T10:46:03
P-7AD97472,humanlike,17,s13,reject,False,approve,accept,,3,4690,7602,,2026-03-20T10:46:32
P-66719511,humanlike,3,s17,approve,False,reject,accept,,4,8899,11908,,2026-03-16T01:16:15
P-66719511,humanlike,4,s04,approve,True,approve,accept,,5,6002,8976,,2026-03-16T01:16:48
P-66719511,humanlike,5,s09,approve,False,reject,accept,,2,5137,8787,,2026-03-16T01:17:32
P-66719511,humanlike,6,s12,reject,True,reject,accept,,5,8626,12279,,2026-03-16T01:18:21
P-66719511,humanlike,7,s14,approve,True,approve,accept,,3,9799,12396,,2026-03-16T01:19:03
P-66719511,humanlike,8,s16,reject,True,reject,accept,,4,1500,3276,,2026-03-16T01:19:49
P-66719511,humanlike,9,s18,approve,True,approve,accept,,4,5566,6824,,2026-03-16T01:20:47
P-66719511,humanlike,10,s19,reject,True,reject,accept,,4,1567,2634,,2026-03-16T01:21:16
P-66719511,humanlike,11,s11,reject,True,reject,accept,,2,6373,10051,,2026-03-16T01:22:16
P-66719511,humanlike,12,s15,reject,False,approve,accept,,2,6097,7676,,2026-03-16T01:23:00
P-66719511,humanlike,13,s08,reject,True,reject,accept,,3,9096,12753,,2026-03-16T01:23:34
P-66719511,humanlike,14,s22,approve,True,approve,accept,,2,10028,13531,,2026-03-16T01:24:20
P-66719511,humanlike,15,s10,approve,True,approve,override,reject,3,8695,12216,,2026-03-16T01:25:07
P-66719511,humanlike,16,s05,approve,True,approve,accept,,5,2114,5892,,2026-03-16T01:25:57
P-66719511,humanlike,17,s03,reject,False,approve,accept,,3,3389,4575,,2026-03-16T01:26:48
P-2E1C93E8,humanlike,3,s16,approve,False,reject,override,reject,2,7156,8174,,2026-03-21T14:02:17
P-2E1C93E8,humanlike,4,s21,approve,True,approve,accept,,4,7444,10654,,2026-03-21T14:03:01
P-2E1C93E8,humanlike,5,s13,approve,False,reject,accept,,2,10408,11869,,2026-03-21T14:03:34
P-2E1C93E8,humanlike,6,s10,approve,True,approve,accept,,3,1500,2676,,2026-03-21T14:04:16
P-2E1C93E8,humanlike,7,s17,reject,True,reject,accept,,4,4582,7438,,2026-03-21T14:05:01
P-2E1C93E8,humanlike,8,s22,approve,True,approve,accept,,5,6700,9686,,2026-03-21T14:06:01
P-2E1C93E8,humanlike,9,s04,reject,True,reject,accept,,4,9737,13509,,2026-03-21T14:06:40
P-2E1C93E8,humanlike,10,s03,approve,True,approve,accept,,4,7398,9217,,2026-03-21T14:07:27
P-2E1C93E8,humanlike,11,s18,reject,False,approve,accept,,5,5583,7176,,2026-03-21T14:08:06
P-2E1C93E8,humanlike,12,s19,approve,True,approve,accept,,4,4994,6789,,2026-03-21T14:09:05
P-2E1C93E8,humanlike,13,s11,approve,True,approve,accept,,4,7738,8982,,2026-03-21T14:09:38
P-2E1C93E8,humanlike,14,s07,approve,True,approve,accept,,5,9893,11793,,2026-03-21T14:10:24
P-2E1C93E8,humanlike,15,s08,reject,False,approve,override,approve,3,4581,7845,,2026-03-21T14:11:07
P-2E1C93E8,humanlike,16,s09,approve,True,approve,accept,,4,8748,11643,,2026-03-21T14:11:53
P-2E1C93E8,humanlike,17,s12,approve,True,approve,accept,,3,6440,9813,,2026-03-21T14:12:37
P-993B989A,humanlike,3,s11,approve,True,approve,accept,,5,6812,9175,,2026-03-22T20:52:16
P-993B989A,humanlike,4,s18,approve,False,reject,accept,,4,6270,9626,,2026-03-22T20:52:51
P-993B989A,humanlike,5,s17,approve,True,approve,override,reject,4,5922,9030,,2026-03-22T20:53:41
P-993B989A,humanlike,6,s21,approve,True,approve,override,reject,1,5362,7862,,2026-03-22T20:54:20
P-993B989A,humanlike,7,s10,approve,True,approve,accept,,2,2201,4572,,2026-03-22T20:55:07
P-993B989A,humanlike,8,s20,approve,False,reject,accept,,5,5869,9747,,2026-03-22T20:55:51
P-993B989A,humanlike,9,s04,approve,True,approve,override,reject,3,5084,7816,,2026-03-22T20:56:38
P-993B989A,humanlike,10,s13,reject,True,reject,accept,,4,4574,6076,,2026-03-22T20:57:30
P-993B989A,humanlike,11,s08,reject,True,reject,accept,,4,3912,7751,,2026-03-22T20:58:02
P-993B989A,humanlike,12,s03,reject,True,reject,accept,,3,8323,9638,,2026-03-22T20:58:48
P-993B989A,humanlike,13,s06,reject,False,approve,accept,,5,5244,8376,,2026-03-22T20:59:50
P-993B989A,humanlike,14,s15,reject,True,reject,accept,,2,9264,11684,,2026-03-22T21:00:28
P-993B989A,humanlike,15,s07,reject,False,approve,accept,,5,5967,7918,,2026-03-22T21:01:16
P-993B989A,humanlike,16,s05,reject,True,reject,accept,,5,2986,5977,,2026-03-22T21:02:03
P-993B989A,humanlike,17,s09,reject,True,reject,accept,,5,3076,5331,,2026-03-22T21:02:35
P-4B796A55,humanlike,3,s13,reject,True,reject,accept,,5,7859,9498,,2026-03-22T00:59:00
P-4B796A55,humanlike,4,s12,approve,False,reject,accept,,4,5614,7801,,2026-03-22T01:00:03
P-4B796A55,humanlike,5,s07,reject,True,reject,override,approve,2,3009,4469,,2026-03-22T01:00:45
P-4B796A55,humanlike,6,s16,reject,True,reject,accept,,1,5395,8924,,2026-03-22T01:01:22
P-4B796A55,humanlike,7,s18,approve,True,approve,accept,,4,6566,8475,,2026-03-22T01:02:08
P-4B796A55,humanlike,8,s10,approve,True,approve,override,reject,4,9339,11954,,2026-03-22T01:02:51
P-4B796A55,humanlike,9,s21,approve,True,approve,accept,,5,6403,8881,,2026-03-22T01:03:42
P-4B796A55,humanlike,10,s03,approve,False,reject,accept,,1,10128,12540,,2026-03-22T01:04:26
P-4B796A55,humanlike,11,s17,approve,True,approve,accept,,4,8736,11555,,2026-03-22T01:05:13
P-4B796A55,humanlike,12,s05,reject,True,reject,accept,,4,4252,6948,,2026-03-22T01:05:49
P-4B796A55,humanlike,13,s22,approve,False,reject,accept,,4,3300,6451,,2026-03-22T01:06:40
P-4B796A55,humanlike,14,s06,approve,True,approve,accept,,1,8760,12376,,2026-03-22T01:07:23
P-4B796A55,humanlike,15,s11,approve,True,approve,override,reject,2,10177,12740,,2026-03-22T01:08:09
P-4B796A55,humanlike,16,s19,approve,False,reject,override,reject,3,7742,10640,,2026-03-22T01:08:52
P-4B796A55,humanlike,17,s14,reject,True,reject,accept,,2,6229,9956,,2026-03-22T01:09:39
P-97C062D7,humanlike,3,s19,approve,False,reject,accept,,3,7963,11770,,2026-03-18T04:40:11
P-97C062D7,humanlike,4,s16,reject,True,reject,accept,,4,6379,8906,,2026-03-18T04:41:00
P-97C062D7,humanlike,5,s07,approve,True,approve,accept,,3,7358,9129,,2026-03-18T04:41:47
P-97C062D7,humanlike,6,s11,approve,True,approve,accept,,2,1500,3037,,2026-03-18T04:42:15
P-97C062D7,humanlike,7,s08,reject,True,reject,accept,,4,5704,9151,,2026-03-18T04:43:16
P-97C062D7,humanlike,8,s03,approve,False,reject,override,reject,3,9360,10845,,2026-03-18T04:43:52
P-97C062D7,humanlike,9,s04,reject,False,approve,accept,,3,5386,6707,,2026-03-18T04:44:43
P-97C062D7,humanlike,10,s20,approve,True,approve,accept,,5,10011,11185,,2026-03-18T04:45:21
P-97C062D7,humanlike,11,s05,approve,True,approve,accept,,1,1500,3735,,2026-03-18T04:46:00
P-97C062D7,humanlike,12,s09,approve,True,approve,accept,,5,7686,9442,,2026-03-18T04:46:56
P-97C062D7,humanlike,13,s13,approve,True,approve,accept,,5,9578,12002,,2026-03-18T04:47:41
P-97C062D7,humanlike,14,s14,approve,True,approve,accept,,5,5259,6316,,2026-03-18T04:48:31
P-97C062D7,humanlike,15,s22,reject,False,approve,accept,,5,7696,8713,,2026-03-18T04:49:03
P-97C062D7,humanlike,16,s21,reject,True,reject,override,approve,3,5162,6601,,2026-03-18T04:49:50
P-97C062D7,humanlike,17,s15,reject,True,reject,accept,,4,3530,5817,,2026-03-18T04:50:33
P-C77E339D,humanlike,3,s09,reject,True,reject,accept,,2,8888,11627,,2026-03-19T12:18:15
P-C77E339D,humanlike,4,s15,approve,False,reject,accept,,5,10089,13726,,2026-03-19T12:18:57
P-C77E339D,humanlike,5,s21,approve,False,reject,override,reject,3,11845,13448,,2026-03-19T12:19:44
P-C77E339D,humanlike,6,s06,approve,True,approve,accept,,1,7392,8608,,2026-03-19T12:20:17
P-C77E339D,humanlike,7,s08,reject,True,reject,accept,,3,6206,9753,,2026-03-19T12:21:19
P-C77E339D,humanlike,8,s18,reject,True,reject,accept,,5,6767,8594,,2026-03-19T12:21:54
P-C77E339D,humanlike,9,s12,reject,True,reject,accept,,5,3729,6943,,2026-03-19T12:22:47
P-C77E339D,humanlike,10,s04,approve,True,approve,override,reject,2,8671,10959,,2026-03-19T12:23:27
P-C77E339D,humanlike,11,s07,reject,True,reject,accept,,5,6439,8111,,2026-03-19T12:24:15
P-C77E339D,humanlike,12,s14,reject,False,approve,accept,,4,7113,10122,,2026-03-19T12:25:02
P-C77E339D,humanlike,13,s16,approve,True,approve,accept,,4,3206,5809,,2026-03-19T12:25:38
P-C77E339D,humanlike,14,s10,reject,True,reject,override,approve,4,8347,10512,,2026-03-19T12:26:25
P-C77E339D,humanlike,15,s13,approve,False,reject,accept,,3,7457,10848,,2026-03-19T12:27:00
P-C77E339D,humanlike,16,s05,reject,True,reject,accept,,3,2713,5176,,2026-03-19T12:27:58
P-C77E339D,humanlike,17,s20,reject,True,reject,accept,,4,9158,12976,,2026-03-19T12:28:32
P-1D7A2E79,humanlike,3,s17,approve,True,approve,accept,,4,4525,7700,,2026-03-20T10:37:15
P-1D7A2E79,humanlike,4,s03,reject,True,reject,accept,,3,7227,9455,,2026-03-20T10:37:58
P-1D7A2E79,humanlike,5,s22,reject,True,reject,override,approve,3,9076,11932,,2026-03-20T10:38:47
P-1D7A2E79,humanlike,6,s19,approve,True,approve,accept,,3,4108,7152,,2026-03-20T10:39:21
P-1D7A2E79,humanlike,7,s20,reject,True,reject,accept,,5,5799,8575,,2026-03-20T10:40:18
P-1D7A2E79,humanlike,8,s21,reject,False,approve,accept,,2,3843,5459,,2026-03-20T10:40:54
P-1D7A2E79,humanlike,9,s09,approve,False,reject,override,reject,1,5500,7333,,2026-03-20T10:41:43
P-1D7A2E79,humanlike,10,s11,reject,True,reject,accept,,4,5030,7692,,2026-03-20T10:42:22
P-1D7A2E79,humanlike,11,s08,approve,True,approve,accept,,3,10597,13585,,2026-03-20T10:43:17
P-1D7A2E79,humanlike,12,s06,approve,False,reject,override,reject,2,7520,9078,,2026-03-20T10:43:45
P-1D7A2E79,humanlike,13,s07,approve,False,reject,accept,,5,5355,9314,,2026-03-20T10:44:45
P-1D7A2E79,humanlike,14,s15,approve,True,approve,override,reject,3,8924,10184,,2026-03-20T10:45:28
P-1D7A2E79,humanlike,15,s13,approve,True,approve,override,reject,4,3099,5065,,2026-03-20T10:46:03
P-1D7A2E79,humanlike,16,s16,approve,True,approve,accept,,5,1546,4697,,2026-03-20T10:46:53
P-1D7A2E79,humanlike,17,s04,approve,True,approve,accept,,5,6295,8643,,2026-03-20T10:47:48
P-3DDBC5A5,humanlike,3,s12,reject,True,reject,override,approve,4,5545,7591,,2026-03-16T00:31:09
P-3DDBC5A5,humanlike,4,s04,approve,True,approve,accept,,5,8697,10353,,2026-03-16T00:31:59
P-3DDBC5A5,humanlike,5,s11,reject,True,reject,override,approve,4,3147,5269,,2026-03-16T00:32:32
P-3DDBC5A5,humanlike,6,s10,reject,True,reject,accept,,5,1500,3862,,2026-03-16T00:33:28
P-3DDBC5A5,humanlike,7,s22,reject,True,reject,accept,,4,2961,5402,,2026-03-16T00:34:13
P-3DDBC5A5,humanlike,8,s14,approve,False,reject,override,reject,3,4495,5708,,2026-03-16T00:35:05
P-3DDBC5A5,humanlike,9,s21,approve,True,approve,override,reject,1,4498,6317,,2026-03-16T00:35:50
P-3DDBC5A5,humanlike,10,s16,approve,True,approve,accept,,4,9276,12935,,2026-03-16T00:36:19
P-3DDBC5A5,humanlike,11,s09,reject,True,reject,accept,,4,3080,4626,,2026-03-16T00:37:08
P-3DDBC5A5,humanlike,12,s08,approve,False,reject,accept,,3,9172,11869,,2026-03-16T00:37:56
P-3DDBC5A5,humanlike,13,s20,reject,False,approve,override,approve,1,14106,15200,,2026-03-16T00:38:47
P-3DDBC5A5,humanlike,14,s19,reject,True,reject,override,approve,2,4417,8289,,2026-03-16T00:39:20
P-3DDBC5A5,humanlike,15,s07,reject,False,approve,accept,,2,7267,9774,,2026-03-16T00:40:05
P-3DDBC5A5,humanlike,16,s13,reject,True,reject,accept,,5,5793,8651,,2026-03-16T00:41:00
P-3DDBC5A5,humanlike,17,s18,reject,True,reject,accept,,3,8879,11903,,2026-03-16T00:41:42
P-54AA6AE9,humanlike,3,s21,reject,False,approve,accept,,4,9337,11403,,2026-03-17T22:39:05
P-54AA6AE9,humanlike,4,s18,approve,False,reject,accept,,3,7157,10329,,2026-03-17T22:39:58
P-54AA6AE9,humanlike,5,s04,approve,True,approve,accept,,4,3517,5667,,2026-03-17T22:40:41
P-54AA6AE9,humanlike,6,s20,reject,True,reject,accept,,5,7800,9880,,2026-03-17T22:41:31
P-54AA6AE9,humanlike,7,s22,approve,True,approve,accept,,5,2968,4587,,2026-03-17T22:42:17
P-54AA6AE9,humanlike,8,s03,reject,True,reject,accept,,3,7539,8685,,2026-03-17T22:43:00
P-54AA6AE9,humanlike,9,s08,approve,False,reject,accept,,5,1500,2667,,2026-03-17T22:43:44
P-54AA6AE9,humanlike,10,s15,reject,True,reject,accept,,4,5021,6627,,2026-03-17T22:44:18
P-54AA6AE9,humanlike,11,s19,approve,True,approve,accept,,3,7267,10350,,2026-03-17T22:45:08
P-54AA6AE9,humanlike,12,s16,reject,False,approve,accept,,4,1500,4837,,2026-03-17T22:45:50
P-54AA6AE9,humanlike,13,s05,approve,True,approve,accept,,2,6270,8616,,2026-03-17T22:46:30
P-54AA6AE9,humanlike,14,s14,approve,True,approve,accept,,5,3571,5896,,2026-03-17T22:47:19
P-54AA6AE9,humanlike,15,s06,reject,True,reject,accept,,4,7982,10085,,2026-03-17T22:48:19
P-54AA6AE9,humanlike,16,s12,reject,True,reject,override,approve,4,12723,15053,,2026-03-17T22:49:03
P-54AA6AE9,humanlike,17,s17,approve,True,approve,accept,,5,6849,8138,,2026-03-17T22:49:47
P-53344906,humanlike,3,s21,approve,True,approve,override,reject,3,10210,14133,,2026-03-19T13:49:04
P-53344906,humanlike,4,s07,approve,True,approve,accept,,3,4908,7699,,2026-03-19T13:49:47
P-53344906,humanlike,5,s03,approve,True,approve,accept,,4,4631,6861,,2026-03-19T13:50:37
P-53344906,humanlike,6,s06,approve,True,approve,accept,,5,5897,8999,,2026-03-19T13:51:18
P-53344906,humanlike,7,s04,approve,False,reject,accept,,3,6027,9425,,2026-03-19T13:52:02
P-53344906,humanlike,8,s20,reject,True,reject,accept,,3,5750,7496,,2026-03-19T13:52:57
P-53344906,humanlike,9,s19,approve,False,reject,accept,,4,6927,9790,,2026-03-19T13:53:44
P-53344906,humanlike,10,s18,approve,True,approve,override,reject,2,6268,7588,,2026-03-19T13:54:34
P-53344906,humanlike,11,s12,reject,False,approve,accept,,1,9933,11410,,2026-03-19T13:55:00
P-53344906,humanlike,12,s05,reject,True,reject,accept,,3,8709,12235,,2026-03-19T13:55:56
P-53344906,humanlike,13,s16,reject,True,reject,accept,,2,1500,3053,,2026-03-19T13:56:30
P-53344906,humanlike,14,s22,reject,False,approve,accept,,5,10485,12342,,2026-03-19T13:57:30
P-53344906,humanlike,15,s15,approve,True,approve,accept,,2,3288,6186,,2026-03-19T13:58:04
P-53344906,humanlike,16,s09,approve,True,approve,accept,,4,6285,9108,,2026-03-19T13:59:00
P-53344906,humanlike,17,s13,approve,True,approve,override,reject,2,9207,11811,,2026-03-19T13:59:31
P-FEBDA692,humanlike,3,s15,approve,False,reject,override,reject,3,9899,12606,,2026-03-21T17:46:20
P-FEBDA692,humanlike,4,s09,reject,True,reject,accept,,4,7683,9839,,2026-03-21T17:46:47
P-FEBDA692,humanlike,5,s08,approve,True,approve,override,reject,3,8937,11640,,2026-03-21T17:47:45
P-FEBDA692,humanlike,6,s12,reject,False,approve,accept,,3,1500,3568,,2026-03-21T17:48:26
P-FEBDA692,humanlike,7,s16,reject,False,approve,override,approve,1,11302,12562,,2026-03-21T17:49:10
P-FEBDA692,humanlike,8,s07,approve,True,approve,accept,,3,7492,9885,,2026-03-21T17:49:56
P-FEBDA692,humanlike,9,s05,reject,True,reject,accept,,5,10095,13570,,2026-03-21T17:50:33
P-FEBDA692,humanlike,10,s20,reject,True,reject,override,approve,4,10584,12017,,2026-03-21T17:51:34
P-FEBDA692,humanlike,11,s18,reject,False,approve,override,approve,1,8483,12063,,2026-03-21T17:52:03
P-FEBDA692,humanlike,12,s11,reject,True,reject,override,approve,3,9549,12621,,2026-03-21T17:53:00
P-FEBDA692,humanlike,13,s04,approve,True,approve,accept,,5,7544,9047,,2026-03-21T17:53:36
P-FEBDA692,humanlike,14,s03,reject,True,reject,accept,,5,6234,9174,,2026-03-21T17:54:25
P-FEBDA692,humanlike,15,s21,approve,True,approve,accept,,5,8275,10752,,2026-03-21T17:55:20
P-FEBDA692,humanlike,16,s19,approve,True,approve,accept,,5,6261,7826,,2026-03-21T17:55:58
P-FEBDA692,humanlike,17,s10,reject,True,reject,accept,,4,11137,14931,,2026-03-21T17:56:41
P-8D2B7D80,humanlike,3,s08,approve,True,approve,accept,,4,6719,9934,,2026-03-20T01:03:09
P-8D2B7D80,humanlike,4,s06,reject,True,reject,accept,,5,9115,10770,,2026-03-20T01:03:45
P-8D2B7D80,humanlike,5,s13,approve,True,approve,accept,,5,6977,9221,,2026-03-20T01:04:43
P-8D2B7D80,humanlike,6,s09,reject,True,reject,accept,,3,6100,9178,,2026-03-20T01:05:26
P-8D2B7D80,humanlike,7,s10,reject,True,reject,override,approve,2,11893,12914,,2026-03-20T01:06:14
P-8D2B7D80,humanlike,8,s11,reject,False,approve,override,approve,2,10081,12246,,2026-03-20T01:07:03
P-8D2B7D80,humanlike,9,s19,approve,True,approve,accept,,2,2703,5818,,2026-03-20T01:07:48
P-8D2B7D80,humanlike,10,s07,approve,True,approve,accept,,4,10261,12948,,2026-03-20T01:08:17
P-8D2B7D80,humanlike,11,s21,reject,False,approve,accept,,4,7640,10152,,2026-03-20T01:09:16
P-8D2B7D80,humanlike,12,s14,reject,True,reject,override,approve,3,10445,14051,,2026-03-20T01:09:58
P-8D2B7D80,humanlike,13,s12,approve,False,reject,override,reject,4,7950,9541,,2026-03-20T01:10:46
P-8D2B7D80,humanlike,14,s04,approve,True,approve,accept,,4,9022,11887,,2026-03-20T01:11:30
P-8D2B7D80,humanlike,15,s20,approve,True,approve,accept,,4,6497,9170,,2026-03-20T01:12:03
P-8D2B7D80,humanlike,16,s05,reject,False,approve,accept,,2,8441,10689,,2026-03-20T01:12:56
P-8D2B7D80,humanlike,17,s17,approve,True,approve,override,reject,4,11599,14326,,2026-03-20T01:13:31
P-9941484B,humanlike,3,s15,approve,True,approve,accept,,4,7428,8644,,2026-03-25T00:21:18
P-9941484B,humanlike,4,s19,reject,True,reject,accept,,4,5714,8892,,2026-03-25T00:21:50
P-9941484B,humanlike,5,s09,reject,True,reject,override,approve,3,8617,11990,,2026-03-25T00:22:44
P-9941484B,humanlike,6,s04,reject,True,reject,accept,,5,5581,6676,,2026-03-25T00:23:25
P-9941484B,humanlike,7,s14,reject,True,reject,accept,,3,9228,10600,,2026-03-25T00:24:03
P-9941484B,humanlike,8,s16,approve,True,approve,override,reject,4,7605,9236,,2026-03-25T00:24:54
P-9941484B,humanlike,9,s17,reject,False,approve,override,approve,2,15780,19701,,2026-03-25T00:25:31
P-9941484B,humanlike,10,s03,reject,False,approve,accept,,3,5100,7638,,2026-03-25T00:26:18
P-9941484B,humanlike,11,s06,approve,True,approve,accept,,4,6244,9310,,2026-03-25T00:27:12
P-9941484B,humanlike,12,s10,reject,True,reject,override,approve,3,11433,14416,,2026-03-25T00:27:45
P-9941484B,humanlike,13,s22,approve,True,approve,accept,,4,6615,10015,,2026-03-25T00:28:33
P-9941484B,humanlike,14,s12,reject,False,approve,accept,,2,5340,8944,,2026-03-25T00:29:31
